species,lat,lon,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Gymnosporia_rothiana,19.0804,73.5671,21.450000000000045,10.3,0.4820000171661377,240.5,32.650000000000034,11.350000000000023,21.3,21.55000000000001,20.350000000000023,24.750000000000057,18.450000000000045,3209.8,1149.2,0.9,137.70000000000002,2479.2000000000003,5.4,51.800000000000004,47.6
Gymnosporia_rothiana,19.0808,73.5663,21.55000000000001,10.3,0.4829999923706055,235.70000000000002,32.75000000000006,11.450000000000045,21.3,21.750000000000057,20.450000000000045,24.750000000000057,18.650000000000034,3257.5,1168.9,0.9,138.1,2522.0,5.4,51.800000000000004,46.300000000000004
Gymnosporia_rothiana,19.2677,73.7111,23.250000000000057,10.0,0.4949999809265137,218.70000000000002,34.35000000000002,14.150000000000034,20.200000000000003,22.950000000000045,22.450000000000045,26.450000000000045,20.750000000000057,2427.5,854.2,0.9,135.4,1845.5,5.300000000000001,44.300000000000004,44.900000000000006
Gymnosporia_rothiana,19.2679,73.7105,23.250000000000057,10.0,0.4949999809265137,218.70000000000002,34.35000000000002,14.150000000000034,20.200000000000003,22.950000000000045,22.450000000000045,26.450000000000045,20.750000000000057,2427.5,854.2,0.9,135.4,1845.5,5.300000000000001,44.300000000000004,44.900000000000006
Gymnosporia_rothiana,19.2816,73.6869,22.150000000000034,10.0,0.4869999885559082,231.5,33.450000000000045,12.850000000000023,20.6,21.950000000000045,21.250000000000057,25.450000000000045,19.450000000000045,2439.6,869.0,0.8,137.3,1874.5,4.6000000000000005,42.300000000000004,39.2
Gymnosporia_rothiana,19.2817,73.6862,22.150000000000034,10.0,0.4869999885559082,231.5,33.450000000000045,12.850000000000023,20.6,21.950000000000045,21.250000000000057,25.450000000000045,19.450000000000045,2439.6,869.0,0.8,137.3,1874.5,4.6000000000000005,42.300000000000004,39.2
Gymnosporia_rothiana,19.3317,73.7929,23.05000000000001,10.100000000000001,0.49400000572204594,229.8,34.25000000000006,13.850000000000023,20.400000000000002,22.950000000000045,22.150000000000034,26.350000000000023,20.350000000000023,1807.4,614.5,0.8,131.5,1340.4,5.2,36.800000000000004,40.5
Gymnosporia_rothiana,19.3335,73.7924,23.450000000000045,10.100000000000001,0.4960000038146973,225.3,34.55000000000007,14.250000000000057,20.3,23.250000000000057,22.55000000000001,26.650000000000034,20.750000000000057,1808.5,616.4000000000001,0.8,131.9,1344.7,5.0,36.5,39.2
Gymnosporia_rothiana,19.3351,73.7938,23.450000000000045,10.100000000000001,0.4960000038146973,225.3,34.55000000000007,14.250000000000057,20.3,23.250000000000057,22.55000000000001,26.650000000000034,20.750000000000057,1808.5,616.4000000000001,0.8,131.9,1344.7,5.0,36.5,39.2
Gymnosporia_rothiana,19.3354,73.7933,23.450000000000045,10.100000000000001,0.4960000038146973,225.3,34.55000000000007,14.250000000000057,20.3,23.250000000000057,22.55000000000001,26.650000000000034,20.750000000000057,1808.5,616.4000000000001,0.8,131.9,1344.7,5.0,36.5,39.2
Gymnosporia_rothiana,19.3357,73.7931,23.450000000000045,10.100000000000001,0.4960000038146973,225.3,34.55000000000007,14.250000000000057,20.3,23.250000000000057,22.55000000000001,26.650000000000034,20.750000000000057,1808.5,616.4000000000001,0.8,131.9,1344.7,5.0,36.5,39.2
Gymnosporia_rothiana,19.3372,73.7852,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3373,73.7856,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3373,73.7858,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3375,73.784,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3377,73.7843,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3377,73.7862,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3378,73.7846,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3379,73.7789,24.150000000000034,10.100000000000001,0.5,219.0,35.25000000000006,15.150000000000034,20.1,23.950000000000045,23.450000000000045,27.350000000000023,21.650000000000034,1932.5,664.6,0.8,133.0,1446.2,5.0,37.9,39.800000000000004
Gymnosporia_rothiana,19.3379,73.7867,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3387,73.7893,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.3412,73.791,23.850000000000023,10.100000000000001,0.49899997711181643,220.20000000000002,35.05000000000007,14.850000000000023,20.200000000000003,23.750000000000057,23.05000000000001,27.05000000000001,21.350000000000023,1876.8000000000002,642.6,0.8,132.4,1400.1000000000001,5.0,37.300000000000004,39.7
Gymnosporia_rothiana,19.5916,73.6354,20.350000000000023,10.0,0.47500000000000003,262.6,31.650000000000034,10.650000000000034,21.0,20.650000000000034,18.950000000000045,23.850000000000023,17.150000000000034,3074.9,1101.4,1.2000000000000002,138.9,2366.5,4.9,44.800000000000004,46.300000000000004
Gymnosporia_rothiana,19.916,73.5668,20.850000000000023,10.100000000000001,0.47699999809265137,258.5,32.150000000000034,11.050000000000011,21.1,20.750000000000057,19.250000000000057,24.250000000000057,17.55000000000001,2220.5,766.4000000000001,1.1,135.1,1686.1000000000001,4.7,375.8,8.9
Gymnosporia_rothiana,19.9234,73.5747,20.450000000000045,10.100000000000001,0.47300000190734864,261.7,31.850000000000023,10.550000000000011,21.3,20.350000000000023,18.750000000000057,23.850000000000023,17.05000000000001,2181.5,750.4000000000001,1.1,134.8,1654.4,4.7,369.0,8.9
Gymnosporia_rothiana,20.7523,73.4991,26.450000000000045,10.5,0.515999984741211,223.3,36.650000000000034,16.350000000000023,20.3,26.250000000000057,24.750000000000057,29.350000000000023,23.350000000000023,1577.6000000000001,564.8000000000001,1.4000000000000001,141.70000000000002,1253.4,4.4,236.5,5.300000000000001
Gymnosporia_rothiana,20.7557,73.4997,26.450000000000045,10.5,0.515999984741211,223.3,36.650000000000034,16.350000000000023,20.3,26.250000000000057,24.750000000000057,29.350000000000023,23.350000000000023,1577.6000000000001,564.8000000000001,1.4000000000000001,141.70000000000002,1253.4,4.4,236.5,5.300000000000001
Gymnosporia_rothiana,22.3292,73.2371,27.250000000000057,11.5,0.46599998474121096,366.8,39.35000000000002,14.650000000000034,24.700000000000003,28.350000000000023,27.350000000000023,31.950000000000045,22.05000000000001,1056.2,385.5,0.5,146.4,878.6,3.7,133.0,5.1000000000000005
Gymnosporia_emarginata,8.3667,77.5278,26.650000000000034,8.6,0.6289999961853028,120.5,33.35000000000002,19.750000000000057,13.600000000000001,25.350000000000023,26.450000000000045,28.250000000000057,24.950000000000045,1247.1000000000001,285.6,26.6,75.9,631.5,112.10000000000001,236.4,401.1
Gymnosporia_emarginata,9.9054,76.8888,23.150000000000034,7.9,0.5539999961853027,108.30000000000001,31.350000000000023,17.150000000000034,14.200000000000001,22.250000000000057,24.150000000000034,24.850000000000023,22.250000000000057,3291.9,588.4,33.1,67.2,1513.4,156.4,314.90000000000003,1228.1000000000001
Gymnosporia_emarginata,10.1042,78.2306,25.950000000000045,10.200000000000001,0.5739999771118164,204.70000000000002,34.75000000000006,17.05000000000001,17.7,25.05000000000001,24.950000000000045,28.350000000000023,23.05000000000001,1140.4,244.5,16.7,72.2,591.1,62.2,203.3,280.8
Gymnosporia_emarginata,10.3041,79.8531,27.55000000000001,1.5,0.29600000381469727,124.9,29.950000000000045,24.750000000000057,5.2,26.55000000000001,27.450000000000045,28.950000000000045,25.750000000000057,1487.7,470.90000000000003,25.6,104.4,982.9000000000001,109.7,136.8,372.1
Gymnosporia_emarginata,10.5,79.5,28.650000000000034,8.0,0.5420000076293946,214.9,36.150000000000034,21.350000000000023,14.8,26.650000000000034,28.350000000000023,31.05000000000001,25.750000000000057,1229.0,332.6,19.700000000000003,87.0,712.4000000000001,89.5,171.4,553.9
Gymnosporia_emarginata,11.5143,79.3233,28.55000000000001,9.600000000000001,0.5130000114440918,266.6,38.35000000000002,19.650000000000034,18.7,27.650000000000034,28.450000000000045,31.650000000000034,24.950000000000045,1148.1000000000001,240.3,16.3,74.8,579.0,52.400000000000006,144.5,401.3
Gymnosporia_emarginata,11.7151,79.2765,28.350000000000023,9.700000000000001,0.5139999866485596,264.2,38.25000000000006,19.350000000000023,18.900000000000002,27.55000000000001,28.350000000000023,31.55000000000001,24.850000000000023,1154.2,228.5,15.9,73.7,581.7,51.800000000000004,150.9,384.90000000000003
Gymnosporia_emarginata,11.8528,78.6181,24.150000000000034,9.600000000000001,0.5349999904632569,229.20000000000002,32.950000000000045,15.050000000000011,17.900000000000002,23.350000000000023,22.850000000000023,26.950000000000045,20.950000000000045,1024.2,191.60000000000002,8.1,69.60000000000001,500.6,37.2,192.10000000000002,228.8
Gymnosporia_emarginata,11.9523,78.6181,23.350000000000023,9.5,0.5380000114440918,224.10000000000002,32.05000000000001,14.350000000000023,17.7,22.55000000000001,22.05000000000001,26.05000000000001,20.150000000000034,1059.5,197.5,9.200000000000001,69.5,529.7,43.400000000000006,191.20000000000002,258.40000000000003
Gymnosporia_emarginata,11.9523,79.7659,27.750000000000057,4.9,0.4369999885559082,200.0,33.25000000000006,22.05000000000001,11.200000000000001,26.05000000000001,27.450000000000045,30.150000000000034,25.05000000000001,1208.1000000000001,289.3,16.5,84.4,677.1,56.7,193.4,207.8
Gymnosporia_emarginata,12.0054,79.8194,27.55000000000001,4.3,0.4219999790191651,187.10000000000002,32.450000000000045,22.250000000000057,10.200000000000001,25.950000000000045,27.250000000000057,29.750000000000057,24.950000000000045,1306.3000000000002,323.8,18.400000000000002,86.80000000000001,749.3000000000001,63.2,199.8,228.10000000000002
Gymnosporia_emarginata,12.0355,79.1468,28.150000000000034,9.8,0.5110000133514404,269.2,37.950000000000045,18.750000000000057,19.200000000000003,27.350000000000023,25.950000000000045,31.350000000000023,24.55000000000001,1055.1000000000001,186.60000000000002,10.3,71.2,524.7,42.300000000000004,160.0,291.40000000000003
Gymnosporia_emarginata,12.1449,77.5333,25.950000000000045,10.4,0.5670000076293945,194.3,35.35000000000002,17.05000000000001,18.3,25.05000000000001,25.750000000000057,28.750000000000057,23.450000000000045,705.2,166.9,3.5,76.9,355.90000000000003,24.400000000000002,142.5,107.2
Gymnosporia_emarginata,12.1656,79.9244,27.950000000000045,5.0,0.44200000762939456,197.10000000000002,33.55000000000001,22.250000000000057,11.3,26.250000000000057,27.55000000000001,30.250000000000057,25.250000000000057,1275.9,327.0,17.1,89.2,740.4000000000001,60.2,189.10000000000002,213.8
Gymnosporia_emarginata,12.2005,78.9864,27.950000000000045,10.100000000000001,0.5199999809265137,265.3,37.55000000000007,18.150000000000034,19.400000000000002,27.05000000000001,25.850000000000023,30.950000000000045,24.250000000000057,967.3000000000001,177.0,8.700000000000001,71.5,489.90000000000003,39.1,156.3,248.3
Gymnosporia_emarginata,12.2132,79.8957,28.05000000000001,6.1000000000000005,0.46599998474121096,213.5,34.55000000000007,21.55000000000001,13.0,26.150000000000034,27.650000000000034,30.55000000000001,25.150000000000034,1272.6000000000001,315.8,16.8,86.80000000000001,718.5,59.2,198.5,204.70000000000002
Gymnosporia_emarginata,12.2176,79.899,28.05000000000001,6.1000000000000005,0.4650000095367432,216.9,34.75000000000006,21.55000000000001,13.200000000000001,26.250000000000057,27.650000000000034,30.650000000000034,25.150000000000034,1266.0,313.40000000000003,16.6,86.60000000000001,713.1,58.800000000000004,198.20000000000002,202.70000000000002
Gymnosporia_emarginata,12.226,79.0536,27.350000000000023,10.100000000000001,0.5170000076293946,263.3,37.150000000000034,17.650000000000034,19.5,26.450000000000045,25.450000000000045,30.450000000000045,23.750000000000057,1026.1000000000001,188.70000000000002,9.8,71.9,520.2,41.400000000000006,162.5,263.7
Gymnosporia_emarginata,12.2261,78.9676,27.850000000000023,10.100000000000001,0.5179999828338623,264.0,37.55000000000007,18.05000000000001,19.5,26.950000000000045,25.850000000000023,30.850000000000023,24.150000000000034,964.4000000000001,177.4,8.6,71.60000000000001,489.8,39.0,157.10000000000002,244.60000000000002
Gymnosporia_emarginata,12.2261,79.0537,27.350000000000023,10.100000000000001,0.5170000076293946,263.3,37.150000000000034,17.650000000000034,19.5,26.450000000000045,25.450000000000045,30.450000000000045,23.750000000000057,1026.1000000000001,188.70000000000002,9.8,71.9,520.2,41.400000000000006,162.5,263.7
Gymnosporia_emarginata,12.2287,79.058,27.350000000000023,10.100000000000001,0.5170000076293946,263.3,37.150000000000034,17.650000000000034,19.5,26.450000000000045,25.450000000000045,30.450000000000045,23.750000000000057,1026.1000000000001,188.70000000000002,9.8,71.9,520.2,41.400000000000006,162.5,263.7
Gymnosporia_emarginata,12.2509,79.0466,27.850000000000023,10.100000000000001,0.515999984741211,265.6,37.650000000000034,18.05000000000001,19.6,26.950000000000045,25.750000000000057,30.950000000000045,24.150000000000034,1035.5,191.60000000000002,9.9,72.0,526.5,42.1,164.5,264.1
Gymnosporia_emarginata,12.2786,76.6116,24.250000000000057,9.600000000000001,0.5639999866485595,168.0,33.35000000000002,16.350000000000023,17.0,23.450000000000045,23.150000000000034,26.850000000000023,22.450000000000045,844.6,176.9,2.6,73.0,378.3,22.3,202.8,77.9
Gymnosporia_emarginata,12.4259,75.7786,20.750000000000057,9.200000000000001,0.5489999771118165,122.2,30.05000000000001,13.350000000000023,16.7,19.850000000000023,20.250000000000057,22.650000000000034,19.750000000000057,3097.3,859.8000000000001,5.1000000000000005,102.80000000000001,2014.4,37.800000000000004,355.20000000000005,134.1
Gymnosporia_emarginata,12.8277,77.5379,23.850000000000023,9.9,0.55,191.10000000000002,33.150000000000034,15.150000000000034,18.0,23.250000000000057,22.150000000000034,26.750000000000057,21.55000000000001,877.0,169.9,1.7000000000000002,78.9,459.20000000000005,17.900000000000002,178.20000000000002,63.6
Gymnosporia_emarginata,12.8572,77.5089,23.850000000000023,9.9,0.5519999980926514,191.10000000000002,33.150000000000034,15.150000000000034,18.0,23.250000000000057,22.150000000000034,26.750000000000057,21.55000000000001,870.3000000000001,168.10000000000002,1.7000000000000002,78.9,456.20000000000005,17.400000000000002,174.9,62.300000000000004
Gymnosporia_emarginata,12.9696,79.2908,27.55000000000001,9.9,0.49200000762939455,283.7,37.85000000000002,17.650000000000034,20.200000000000003,26.55000000000001,25.450000000000045,30.950000000000045,23.650000000000034,1029.4,189.8,8.6,71.4,507.1,37.300000000000004,169.5,239.10000000000002
Gymnosporia_emarginata,12.9895,76.1297,22.450000000000045,9.3,0.5300000190734864,167.20000000000002,31.650000000000034,14.150000000000034,17.5,21.750000000000057,21.250000000000057,25.05000000000001,20.55000000000001,845.2,156.5,2.3000000000000003,75.4,366.40000000000003,14.200000000000001,167.20000000000002,60.300000000000004
Gymnosporia_emarginata,13.3099,75.7319,21.150000000000034,9.200000000000001,0.5320000171661378,151.3,30.650000000000034,13.450000000000045,17.2,20.450000000000045,20.250000000000057,23.55000000000001,19.750000000000057,1726.3000000000002,431.8,3.3000000000000003,90.30000000000001,988.3000000000001,22.8,245.9,101.5
Gymnosporia_emarginata,13.3601,77.2119,22.750000000000057,10.100000000000001,0.5400000095367432,206.5,32.450000000000045,13.750000000000057,18.7,21.950000000000045,21.05000000000001,25.850000000000023,20.350000000000023,823.8000000000001,156.10000000000002,2.0,78.7,428.8,14.8,153.4,56.900000000000006
Gymnosporia_emarginata,13.9423,75.5025,24.150000000000034,9.4,0.5449999809265137,161.10000000000002,33.85000000000002,16.650000000000034,17.2,23.05000000000001,23.450000000000045,26.750000000000057,22.850000000000023,1253.7,335.70000000000005,0.8,101.7,794.0,12.8,123.5,60.2
Gymnosporia_emarginata,14.6233,79.2509,28.350000000000023,9.700000000000001,0.4760000228881836,302.8,38.55000000000007,18.150000000000034,20.400000000000002,27.250000000000057,26.250000000000057,32.05000000000001,24.05000000000001,865.7,212.20000000000002,4.5,83.30000000000001,452.0,23.3,135.8,179.3
Gymnosporia_emarginata,15.1523,76.9113,27.05000000000001,10.700000000000001,0.5300000190734864,256.6,37.450000000000045,17.250000000000057,20.200000000000003,26.350000000000023,26.750000000000057,30.850000000000023,23.950000000000045,540.9,117.7,2.0,82.7,295.90000000000003,13.8,84.60000000000001,48.0
Gymnosporia_emarginata,15.8976,73.6976,26.55000000000001,6.6000000000000005,0.5550000190734864,112.5,32.25000000000006,20.350000000000023,11.9,26.150000000000034,25.950000000000045,28.150000000000034,25.350000000000023,3537.3,1171.8,0.2,138.1,2886.8,2.8000000000000003,89.10000000000001,6.300000000000001
Gymnosporia_emarginata,16.0028,78.0367,28.250000000000057,10.3,0.5010000228881836,282.1,38.650000000000034,18.150000000000034,20.5,27.950000000000045,25.250000000000057,32.150000000000034,24.750000000000057,748.5,155.3,1.5,96.0,449.8,8.8,67.60000000000001,31.700000000000003
Gymnosporia_emarginata,16.1999,77.3498,27.55000000000001,10.5,0.49699997901916504,288.7,38.25000000000006,17.150000000000034,21.1,27.150000000000034,24.55000000000001,31.650000000000034,24.05000000000001,797.7,169.20000000000002,3.7,96.10000000000001,469.0,13.4,68.4,33.0
Gymnosporia_emarginata,16.8553,75.6937,26.950000000000045,10.3,0.5,280.6,37.75000000000006,17.250000000000057,20.5,25.650000000000034,24.750000000000057,31.350000000000023,24.05000000000001,655.0,162.0,1.5,90.5,354.3,14.100000000000001,81.0,39.6
Gymnosporia_emarginata,17.3394,76.8322,27.250000000000057,10.600000000000001,0.4719999790191651,325.3,39.05000000000007,16.650000000000034,22.400000000000002,26.55000000000001,24.05000000000001,31.950000000000045,23.450000000000045,805.8000000000001,203.10000000000002,2.6,100.9,495.5,12.9,67.0,31.200000000000003
Gymnosporia_emarginata,17.4718,78.3187,26.05000000000001,10.200000000000001,0.4559999942779541,320.8,37.35000000000002,15.050000000000011,22.3,25.650000000000034,22.650000000000034,30.450000000000045,22.05000000000001,929.3000000000001,212.5,4.5,102.60000000000001,599.0,19.1,179.3,37.1
Gymnosporia_emarginata,17.9242,77.4909,25.450000000000045,9.9,0.4449999809265137,328.70000000000005,37.150000000000034,14.850000000000023,22.3,24.950000000000045,22.05000000000001,30.05000000000001,21.450000000000045,1076.3,248.60000000000002,5.0,101.80000000000001,680.5,21.3,229.60000000000002,41.1
Gymnosporia_emarginata,19.2336,81.9323,24.750000000000057,10.4,0.4449999809265137,322.5,36.35000000000002,13.050000000000011,23.3,24.850000000000023,20.950000000000045,29.05000000000001,20.450000000000045,1444.2,376.1,7.1000000000000005,111.0,967.9000000000001,29.5,311.20000000000005,42.800000000000004
Gymnosporia_emarginata,19.8893,73.9637,23.850000000000023,10.9,0.4889999866485596,279.8,35.450000000000045,13.250000000000057,22.200000000000003,23.750000000000057,22.150000000000034,27.55000000000001,20.150000000000034,942.7,266.1,0.6000000000000001,118.30000000000001,654.1,4.3,178.4,7.5
Gymnosporia_emarginata,19.9391,73.8145,24.250000000000057,10.5,0.490999984741211,255.70000000000002,35.35000000000002,14.050000000000011,21.3,24.05000000000001,22.55000000000001,27.55000000000001,20.850000000000023,1198.4,373.90000000000003,0.7000000000000001,125.4,868.6,4.2,213.60000000000002,7.300000000000001
Gymnosporia_emarginata,20.1814,74.7143,25.850000000000023,11.600000000000001,0.47500000000000003,332.40000000000003,38.950000000000045,14.650000000000034,24.3,25.650000000000034,24.05000000000001,30.450000000000045,21.750000000000057,785.4000000000001,177.9,1.5,108.7,508.0,8.1,159.3,38.300000000000004
Gymnosporia_emarginata,20.4168,77.189,26.850000000000023,10.700000000000001,0.4269999980926514,391.0,40.150000000000034,15.150000000000034,25.0,26.450000000000045,22.55000000000001,32.55000000000001,22.150000000000034,871.0,229.4,5.800000000000001,110.2,580.0,28.900000000000002,162.9,42.2
Gymnosporia_emarginata,20.5784,72.9605,26.450000000000045,6.7,0.4710000038146973,210.3,32.150000000000034,17.950000000000045,14.200000000000001,27.55000000000001,25.950000000000045,28.750000000000057,23.150000000000034,2062.4,845.3000000000001,1.1,151.9,1673.6000000000001,3.6,331.70000000000005,4.1000000000000005
Gymnosporia_emarginata,20.5995,72.9494,26.450000000000045,6.4,0.4650000095367432,211.70000000000002,31.850000000000023,18.05000000000001,13.8,27.55000000000001,25.850000000000023,28.750000000000057,23.150000000000034,2046.9,846.0,1.0,152.70000000000002,1666.5,3.4000000000000004,329.40000000000003,4.0
Gymnosporia_emarginata,20.6288,72.9134,26.55000000000001,5.800000000000001,0.44899997711181644,208.20000000000002,31.450000000000045,18.450000000000045,13.0,27.650000000000034,25.850000000000023,28.650000000000034,23.250000000000057,1998.8000000000002,838.1,0.9,154.0,1636.3000000000002,3.2,322.8,3.8000000000000003
Gymnosporia_emarginata,20.7532,73.4989,26.450000000000045,10.5,0.515999984741211,223.3,36.650000000000034,16.350000000000023,20.3,26.250000000000057,24.750000000000057,29.350000000000023,23.350000000000023,1577.6000000000001,564.8000000000001,1.4000000000000001,141.70000000000002,1253.4,4.4,236.5,5.300000000000001
Gymnosporia_emarginata,20.7533,73.4986,26.450000000000045,10.5,0.515999984741211,223.3,36.650000000000034,16.350000000000023,20.3,26.250000000000057,24.750000000000057,29.350000000000023,23.350000000000023,1577.6000000000001,564.8000000000001,1.4000000000000001,141.70000000000002,1253.4,4.4,236.5,5.300000000000001
Gymnosporia_emarginata,21.1203,72.6269,26.55000000000001,3.7,0.3380000114440918,222.20000000000002,30.450000000000045,19.650000000000034,10.8,27.950000000000045,25.55000000000001,28.650000000000034,23.05000000000001,1413.0,602.6,0.30000000000000004,154.4,1163.1000000000001,1.9000000000000001,252.20000000000002,3.4000000000000004
Gymnosporia_emarginata,21.1403,72.8151,26.950000000000045,7.0,0.4429999828338623,243.20000000000002,33.450000000000045,17.650000000000034,15.8,28.250000000000057,26.750000000000057,29.750000000000057,23.250000000000057,1443.7,606.3000000000001,0.30000000000000004,153.4,1177.1000000000001,2.0,239.5,3.6
Gymnosporia_emarginata,21.1431,72.8431,27.05000000000001,7.7,0.45399999618530273,249.3,34.150000000000034,17.250000000000057,16.900000000000002,28.350000000000023,26.850000000000023,29.950000000000045,23.250000000000057,1447.5,604.9,0.30000000000000004,153.0,1177.0,2.2,236.70000000000002,3.7
Gymnosporia_emarginata,21.2192,77.0464,25.250000000000057,10.9,0.4260000228881836,403.40000000000003,38.85000000000002,13.250000000000057,25.6,25.250000000000057,26.55000000000001,30.950000000000045,20.250000000000057,1136.9,343.1,3.3000000000000003,124.7,837.6,19.900000000000002,193.3,32.9
Gymnosporia_emarginata,21.2292,72.846,27.05000000000001,7.9,0.45500001907348636,257.90000000000003,34.450000000000045,17.150000000000034,17.3,28.350000000000023,26.750000000000057,29.950000000000045,23.05000000000001,1376.1000000000001,568.6,0.30000000000000004,152.0,1114.2,2.1,225.60000000000002,3.8000000000000003
Gymnosporia_emarginata,21.2298,72.8217,26.950000000000045,7.300000000000001,0.4440000057220459,253.5,33.85000000000002,17.350000000000023,16.5,28.350000000000023,26.650000000000034,29.850000000000023,23.05000000000001,1370.6000000000001,567.8000000000001,0.30000000000000004,152.20000000000002,1111.7,2.1,227.3,3.8000000000000003
Gymnosporia_emarginata,21.2601,72.8179,26.950000000000045,7.4,0.4460000038146973,254.9,33.85000000000002,17.250000000000057,16.6,28.350000000000023,26.55000000000001,29.850000000000023,22.950000000000045,1341.1000000000001,553.0,0.30000000000000004,151.70000000000002,1085.7,2.1,222.70000000000002,3.8000000000000003
Gymnosporia_emarginata,21.5169,70.4879,24.950000000000045,11.8,0.4699999809265137,351.20000000000005,37.05000000000007,12.050000000000011,25.0,27.250000000000057,21.250000000000057,29.05000000000001,19.650000000000034,1049.3,424.40000000000003,0.5,148.8,846.7,2.0,180.5,2.0
Gymnosporia_emarginata,21.5233,70.4716,25.950000000000045,11.8,0.4829999923706055,333.3,37.55000000000007,13.150000000000034,24.400000000000002,28.150000000000034,22.450000000000045,29.850000000000023,20.950000000000045,1017.6,412.90000000000003,0.4,149.1,822.2,1.7000000000000002,174.9,1.8
Gymnosporia_emarginata,21.553,70.477,25.950000000000045,11.8,0.478000020980835,340.40000000000003,37.75000000000006,13.050000000000011,24.700000000000003,28.150000000000034,22.450000000000045,29.850000000000023,20.850000000000023,978.1,392.8,0.4,148.3,788.8000000000001,1.7000000000000002,169.5,1.8
Gymnosporia_emarginata,21.6305,72.7621,27.350000000000023,8.5,0.4559999942779541,286.90000000000003,35.05000000000007,16.350000000000023,18.7,28.350000000000023,27.150000000000034,30.55000000000001,22.950000000000045,1098.6000000000001,427.6,0.30000000000000004,146.8,870.1,2.0,184.70000000000002,3.7
Gymnosporia_emarginata,21.9494,73.6189,27.250000000000057,11.0,0.47500000000000003,330.70000000000005,38.450000000000045,15.250000000000057,23.200000000000003,27.750000000000057,27.650000000000034,31.450000000000045,22.55000000000001,1141.1000000000001,393.5,0.7000000000000001,143.0,937.1,3.9000000000000004,151.9,5.4
Gymnosporia_emarginata,21.9826,73.4313,27.150000000000034,11.200000000000001,0.4710000038146973,344.90000000000003,38.650000000000034,14.850000000000023,23.8,27.950000000000045,27.250000000000057,31.450000000000045,22.150000000000034,1167.0,407.0,0.5,143.5,959.5,3.6,156.60000000000002,5.300000000000001
Gymnosporia_emarginata,22.0785,79.6033,24.55000000000001,10.700000000000001,0.3940000057220459,455.0,38.85000000000002,11.750000000000057,27.1,25.05000000000001,29.750000000000057,30.850000000000023,18.750000000000057,1555.5,489.70000000000005,9.200000000000001,125.0,1140.8,54.5,255.10000000000002,55.300000000000004
Gymnosporia_emarginata,22.1983,72.6373,27.150000000000034,9.600000000000001,0.44200000762939456,350.5,37.05000000000007,15.250000000000057,21.8,28.650000000000034,26.750000000000057,31.150000000000034,21.850000000000023,935.7,345.5,0.30000000000000004,144.70000000000002,752.4000000000001,2.4000000000000004,146.3,3.6
